date,stock_id,Open,High,Low,Close,Adj_Close,Volume
2025-07-07,NVDA,158.2,159.31,157.34,158.24,158.03,140139000
2025-07-03,NVDA,158.37,160.98,157.77,159.34,159.13,143716100
2025-07-02,NVDA,152.98,157.6,152.97,157.25,157.04,171224100
2025-07-01,NVDA,156.29,157.2,151.49,153.3,153.1,213143600
2025-06-30,NVDA,158.4,158.66,155.96,157.99,157.78,194580300
2025-06-27,NVDA,156.04,158.71,155.26,157.75,157.54,263234500
2025-06-26,NVDA,155.98,156.72,154.0,155.02,154.81,198145700
2025-06-25,NVDA,149.27,154.45,149.26,154.31,154.1,269146500
2025-06-24,NVDA,145.56,147.96,145.5,147.9,147.7,187566100
2025-06-23,NVDA,142.5,144.78,142.03,144.17,143.98,154308900
2025-06-20,NVDA,145.45,146.2,142.65,143.85,143.66,242956200
2025-06-18,NVDA,144.01,145.65,143.12,145.48,145.29,161494100
2025-06-17,NVDA,144.49,145.22,143.78,144.12,143.93,139108000
2025-06-16,NVDA,143.35,146.18,143.2,144.69,144.5,183133700
2025-06-13,NVDA,142.48,143.58,140.85,141.97,141.78,180820600
2025-06-12,NVDA,141.97,145.0,141.85,145.0,144.81,162365000
2025-06-11,NVDA,144.61,144.99,141.87,142.83,142.64,167694000
2025-06-10,NVDA,142.69,144.29,141.53,143.96,143.76,155881900
2025-06-09,NVDA,143.19,145.0,141.94,142.63,142.43,185114500
2025-06-06,NVDA,142.51,143.27,141.51,141.72,141.52,153986200
2025-06-05,NVDA,142.17,144.0,138.83,139.99,139.79,231397900
2025-06-04,NVDA,142.19,142.39,139.54,141.92,141.72,167120800
2025-06-03,NVDA,138.78,142.0,137.95,141.22,141.02,225578800
2025-06-02,NVDA,135.49,138.12,135.4,137.38,137.19,197663100
2025-05-30,NVDA,138.72,139.62,132.92,135.13,134.94,333170900
2025-05-29,NVDA,142.25,143.49,137.91,139.19,139.0,369241900
2025-05-28,NVDA,136.03,137.25,134.79,134.81,134.62,304021100
2025-05-27,NVDA,134.15,135.66,133.31,135.5,135.31,192953600
2025-05-23,NVDA,130.0,132.68,129.16,131.29,131.11,198821300
2025-05-22,NVDA,132.23,134.25,131.55,132.83,132.64,187344000
2025-05-21,NVDA,133.06,137.4,130.59,131.8,131.62,270608700
2025-05-20,NVDA,134.29,134.58,132.62,134.38,134.19,161514200
2025-05-19,NVDA,132.39,135.87,132.39,135.57,135.38,193154600
2025-05-16,NVDA,136.22,136.35,133.46,135.4,135.21,226542500
2025-05-15,NVDA,134.29,136.3,132.66,134.83,134.64,226632600
2025-05-14,NVDA,133.2,135.44,131.68,135.34,135.15,281180800
2025-05-13,NVDA,124.98,131.22,124.47,129.93,129.75,330430100
2025-05-12,NVDA,121.97,123.0,120.28,123.0,122.83,225023300
2025-05-09,NVDA,117.35,118.23,115.21,116.65,116.49,132972200
2025-05-08,NVDA,118.25,118.68,115.85,117.37,117.21,198428100
2025-05-07,NVDA,113.05,117.68,112.28,117.06,116.9,206758800
2025-05-06,NVDA,111.48,114.74,110.82,113.54,113.38,158525600
2025-05-05,NVDA,112.91,114.67,112.66,113.82,113.66,133163200
2025-05-02,NVDA,114.18,115.4,113.37,114.5,114.34,190194800
2025-05-01,NVDA,113.08,114.94,111.3,111.61,111.45,236121500
2025-04-30,NVDA,104.47,108.92,104.08,108.92,108.77,235044600
2025-04-29,NVDA,107.67,110.2,107.44,109.02,108.87,170444300
2025-04-28,NVDA,109.69,110.37,106.02,108.73,108.58,207708500
2025-04-25,NVDA,106.85,111.92,105.73,111.01,110.85,251064700
2025-04-24,NVDA,103.48,106.54,103.11,106.43,106.28,220815000
2025-04-23,NVDA,104.52,104.8,102.02,102.71,102.57,247526000
2025-04-22,NVDA,98.78,99.81,97.28,98.89,98.75,241004800
2025-04-21,NVDA,98.77,99.44,95.04,96.91,96.77,288501100
2025-04-17,NVDA,104.45,104.47,100.05,101.49,101.35,292517500
2025-04-16,NVDA,104.55,106.79,100.45,104.49,104.34,397016900
2025-04-15,NVDA,110.97,113.62,110.5,112.2,112.04,228966900
2025-04-14,NVDA,114.11,114.29,109.07,110.71,110.56,264705000
2025-04-11,NVDA,108.5,111.55,107.48,110.93,110.77,313417300
2025-04-10,NVDA,109.37,110.86,99.15,107.57,107.42,437812400
2025-04-09,NVDA,98.89,115.1,97.53,114.33,114.17,612918300
2025-04-08,NVDA,103.81,105.85,94.46,96.3,96.17,476243400
2025-04-07,NVDA,87.46,101.75,86.62,97.64,97.5,611041300
2025-04-04,NVDA,98.91,100.13,92.11,94.31,94.18,532273800
2025-04-03,NVDA,103.51,105.63,101.6,101.8,101.66,338769400
2025-04-02,NVDA,107.29,111.98,106.79,110.42,110.27,220601200
2025-04-01,NVDA,108.52,110.2,106.47,110.15,110.0,222614000
2025-03-31,NVDA,105.13,110.96,103.65,108.38,108.23,299212700
2025-03-28,NVDA,111.49,112.87,109.07,109.67,109.52,229872500
2025-03-27,NVDA,111.35,114.45,110.66,111.43,111.27,236902100
2025-03-26,NVDA,118.73,118.84,112.71,113.76,113.6,293463300
2025-03-25,NVDA,120.55,121.29,118.92,120.69,120.52,167447200
2025-03-24,NVDA,119.88,122.22,119.34,121.41,121.24,228452500
2025-03-21,NVDA,116.94,117.99,115.42,117.7,117.54,266498500
2025-03-20,NVDA,116.55,120.2,116.47,118.53,118.36,248829700
2025-03-19,NVDA,117.27,120.45,115.68,117.52,117.36,273426200
2025-03-18,NVDA,118.0,119.02,114.54,115.43,115.27,299686900
2025-03-17,NVDA,122.74,122.89,118.03,119.53,119.36,255501500
2025-03-14,NVDA,118.61,121.88,118.15,121.67,121.5,277593500
2025-03-13,NVDA,117.03,117.76,113.79,115.58,115.42,299033100
2025-03-12,NVDA,114.12,116.76,112.88,115.74,115.58,323857500
2025-03-11,NVDA,106.99,112.24,104.77,108.76,108.6,354865700
2025-03-10,NVDA,109.9,111.85,105.46,106.98,106.82,366487400
2025-03-07,NVDA,111.25,113.48,107.56,112.69,112.52,341755500
2025-03-06,NVDA,113.53,115.35,110.22,110.57,110.41,321181900
2025-03-05,NVDA,117.58,118.28,114.51,117.3,117.13,284337900
2025-03-04,NVDA,110.65,119.31,110.11,115.99,115.82,398163300
2025-03-03,NVDA,123.51,123.7,112.28,114.06,113.89,411381400
2025-02-28,NVDA,118.02,125.09,116.4,124.92,124.73,389091100
2025-02-27,NVDA,135.0,135.01,120.01,120.15,119.97,443175800
2025-02-26,NVDA,129.99,133.73,128.49,131.28,131.08,322553800
2025-02-25,NVDA,129.98,130.2,124.44,126.63,126.44,271428700
2025-02-24,NVDA,136.56,138.59,130.08,130.28,130.09,251381100
2025-02-21,NVDA,140.04,141.46,134.03,134.43,134.23,228217600
2025-02-20,NVDA,140.03,140.66,136.79,140.11,139.9,143903600
2025-02-19,NVDA,139.51,141.36,137.22,139.23,139.02,167536000
